# generated: model=plummer N=65536 seed=2026 G=1.0 Mtot=10.0 Rscale=2.0
 1.8198356282e+00  4.1862358315e-01 -1.5253247523e-01    3.7499766992e-01 -1.3012111656e-01 -6.3602536429e-02    1.5258789062e-04
 9.9398198892e-01 -5.3866767017e-01  6.1331774447e-01    8.4687223432e-01 -9.0438213987e-01 -1.0531792338e+00    1.5258789062e-04
-2.0525872774e+00 -1.5930252352e+00 -1.1992829145e+00    2.2233598620e-01 -1.7287667741e-01 -1.3194392158e-02    1.5258789062e-04
 1.2897300138e+00  8.1173682134e-01 -1.9039819442e+00   -5.5306962661e-01 -5.8519945632e-02 -2.7458851609e-01    1.5258789062e-04
 8.3609274151e-01  2.5956752988e+00  1.2625360458e+00    1.4703605962e-01 -3.6848489763e-01  1.2437185840e+00    1.5258789062e-04
-2.7864981857e-01 -1.4630884255e+00  3.0603572148e+00   -3.3611564199e-01 -6.1169248207e-01  7.2943559088e-01    1.5258789062e-04
-1.0674190676e+00 -2.1581106479e+00 -9.9506091611e-01   -1.9824699710e-01  1.9342451890e-01 -1.0734990403e-02    1.5258789062e-04
 1.7370104181e+00 -5.3402962013e+00 -5.1646717013e+00   -7.2389722489e-01  6.1391928823e-01  5.5126863180e-01    1.5258789062e-04
-2.6086175996e-01 -3.7250667808e-02  1.3298678514e+00   -1.1005837069e+00  3.1738372460e-01 -3.0973068228e-01    1.5258789062e-04
-4.7907615486e-01 -6.7068552460e-02 -1.7027449658e+00    1.6906678912e-01 -3.7587664151e-01 -4.6263755359e-01    1.5258789062e-04
-1.5486365279e+00  3.7866582673e-01  1.2308730686e+00   -2.2475723249e-02  1.7588676014e-01  2.9659740852e-01    1.5258789062e-04
-2.8497543806e-01 -2.1945721218e+00 -4.0816762355e+00   -1.2591767436e-02  1.4152044325e-01 -9.9799137235e-01    1.5258789062e-04
-2.5643188108e+00 -1.7015967697e+00  1.6325305555e+00    4.6962870756e-01 -7.2897489223e-01 -1.3024617884e+00    1.5258789062e-04
-1.3628281238e+00 -1.4516124758e-01 -5.4674142893e-01    4.1598452559e-01 -1.9070584175e-01  3.7457997088e-02    1.5258789062e-04
-2.2590504396e+00  2.7117634413e+00  2.4447959451e+00   -6.5383433729e-02  8.7749580690e-02 -1.4860104642e-01    1.5258789062e-04
-2.6556732057e+00  3.4961260067e+00  1.4076290453e+00   -1.3734734331e+00 -8.3797753888e-01  4.7703226981e-01    1.5258789062e-04
 3.8953707895e+00 -2.4013955107e+00 -7.9160418865e-02   -9.0230241900e-01  1.4062776590e-01  3.8922225331e-01    1.5258789062e-04
-2.6624905149e-01  4.7742515920e-01 -7.8591172471e-01   -8.9608473305e-02  7.8794883123e-02  4.7650302388e-03    1.5258789062e-04
 3.5987040000e-01  4.0904374591e-01  1.3752488061e+00    9.3520919226e-01  1.1431727662e+00 -3.5373534983e-01    1.5258789062e-04
 4.2508168964e-01 -6.9454982934e+00 -1.9615107632e+00    2.4927339970e-01  2.0938272328e-02 -1.5654043807e-02    1.5258789062e-04
 2.9567911196e+00 -5.9748629165e+00  4.0772778240e-01    6.1741984562e-01 -2.0919479230e-01  5.1674958653e-02    1.5258789062e-04
-3.2561180484e-01  2.3409261756e-01  1.4026413511e+00   -6.4249548386e-02 -6.4474527626e-01  1.4400511397e+00    1.5258789062e-04
 2.3743857745e+00  2.0812401517e-01  1.5708844656e+00    2.7338489104e-01 -4.7906539509e-01  3.2595409022e-01    1.5258789062e-04
 1.3214393560e+00  9.5496764958e-01 -3.3641421630e-01    6.2507129716e-01 -1.1114443138e+00 -9.5032597934e-01    1.5258789062e-04
 1.7559197146e-01  6.3206653015e-01  2.1413410536e+00   -2.4292894061e-01 -8.4801371436e-01 -5.2040946350e-01    1.5258789062e-04
 2.1225451350e-01 -4.0803746792e-01 -3.3683628235e-01   -1.7898750952e-01  1.2840893758e+00 -1.5294510565e+00    1.5258789062e-04
-1.0783398146e+00  9.5512775551e-01 -9.9092107506e-01   -1.0816384076e-01  6.5805726899e-01  5.0475439505e-01    1.5258789062e-04
 1.9215043918e-01  1.5540100753e+00 -6.6868362366e-01   -5.6176615463e-01 -4.4918591250e-01 -3.1599278168e-01    1.5258789062e-04
 5.5107174383e+00  2.7120006606e+00 -5.6076747426e+00    2.5378387373e-01  8.2284132186e-01 -1.3241616661e-01    1.5258789062e-04
 1.3725896217e+00 -2.6554654705e+00 -6.6021926456e-01   -9.3187705022e-01  2.2028709397e-01 -7.5172074534e-01    1.5258789062e-04
 3.7352495820e-01 -1.7217691710e-01 -1.2982468931e+00    5.4961431996e-01 -4.4389072418e-01 -1.6702940829e+00    1.5258789062e-04
 2.2099294044e+00 -8.3375202651e-02  5.5699710391e-01    1.2774467536e-01 -9.1183950715e-03  5.2567078954e-02    1.5258789062e-04
-2.3777246170e+00 -3.7643590686e-01  9.3322069896e-01    1.8494319904e-01 -7.3993172086e-01 -3.9524892151e-02    1.5258789062e-04
 2.7973285207e+00  1.7206048962e+00 -7.8212739646e-01   -4.1719917126e-01  1.4890609669e+00  7.0088323913e-02    1.5258789062e-04
-2.6866981124e-01 -2.6866146779e+00 -5.9499039787e-01   -1.5288373528e-01  1.0857390674e-01 -1.5231307914e-02    1.5258789062e-04
 3.2925261859e-01 -7.1998555491e-01 -2.1244577686e+00    3.9930975399e-01  1.4053364614e-01  6.8622337070e-02    1.5258789062e-04
-1.6433846525e+00 -4.5255049999e-01 -7.2131410775e-01    3.4953357746e-01  3.5718024997e-01 -1.9235477171e-02    1.5258789062e-04
-1.1084081426e+00  2.7896784559e+00  4.8752284641e-02   -6.6794189572e-01  1.4884396779e+00 -3.5414835339e-01    1.5258789062e-04
 5.5076508786e+00  8.1558987919e+00 -1.2105399329e+01   -2.3073886337e-01  1.3087402109e-01  2.5041924338e-02    1.5258789062e-04
 1.0556438732e+00  2.4254927834e+00  1.1193867507e+00    8.0695156671e-02  5.1179766650e-02  7.6480273042e-01    1.5258789062e-04
 2.5677519147e+00 -5.2241004894e+00  3.7465082278e+00   -2.2625459794e-01  1.8921867595e-01 -5.1762868304e-01    1.5258789062e-04
 1.1826154389e-01  4.7871256296e-01  1.4151715783e-01    7.5682263836e-01 -1.4175618427e+00 -4.6239739822e-01    1.5258789062e-04
 7.5054305237e-01  1.2048934937e+00 -3.1491629950e-01    9.2863835051e-01 -1.8618342501e+00 -1.8153659616e-01    1.5258789062e-04
 4.4973811364e+00  3.6294121182e+00 -2.4320545482e+00   -5.8155845591e-01 -4.8827810663e-01 -2.5512400483e-02    1.5258789062e-04
 2.8839045755e+00  3.0949158640e-01 -5.7105510429e-01   -1.3036245026e-01  3.1213876446e-02  1.7490592935e-01    1.5258789062e-04
-2.3436659682e+00  1.0336732012e+00  5.4336495089e-02    5.0878009225e-01  1.8593690997e-01 -5.6834704800e-01    1.5258789062e-04
-2.0639773556e+00 -1.0683964397e-01  9.9744456844e-03   -6.2870702784e-01 -7.6248080483e-01  7.8685770360e-01    1.5258789062e-04
-3.7067574833e-01  1.6024095866e+00 -7.1683078782e-01   -9.7205356718e-01 -6.3699889896e-01  3.0320270594e-01    1.5258789062e-04
-2.7791387352e+00  1.6741879249e+00  1.7587881737e+00   -4.2624767447e-01 -7.7942443126e-02  2.9749192159e-01    1.5258789062e-04
 1.8498748455e+00  7.5808362140e-01  3.9872594428e-01   -4.1121208431e-02  5.5036973539e-01 -1.8014349787e+00    1.5258789062e-04
-2.2824896481e+00  1.2322072717e-01  4.5678633319e-01    4.9802753059e-01 -4.5872868415e-02 -3.5564218718e-02    1.5258789062e-04
 3.7452240331e-01  3.2060391999e+00  3.3736272632e+00    2.0095067115e-01 -1.7727383984e-01 -5.9119653388e-02    1.5258789062e-04
 6.6240097055e+00  3.1635960302e+00 -7.2520205491e+00   -8.1237793469e-02  3.2307128134e-01  5.9121185236e-02    1.5258789062e-04
-6.0468930163e+00 -2.5704672301e+01  1.5596538924e+01   -3.8519149523e-02  1.5007688302e-01 -7.2213812948e-02    1.5258789062e-04
-3.0267110891e-01 -2.2308926574e+00 -1.1742988869e+00    1.6366427373e-02 -7.5627662320e-01  1.6870876794e+00    1.5258789062e-04
-8.4799472409e-01 -8.6307738547e-01 -4.5218554338e-02   -4.9998613309e-01 -1.3303454215e-01 -3.6697795927e-01    1.5258789062e-04
-9.5976789566e-02 -2.5959698142e-01  5.3720290680e-01   -1.3956751584e+00  1.7553754695e-01  1.8508622689e-01    1.5258789062e-04
-5.5209200132e-01  2.4471404284e+00 -6.5584078331e-01    3.3296560759e-01  2.4811842373e-02  1.4803143165e-01    1.5258789062e-04
 6.4466682433e-01  2.4786833650e-01  6.1933773246e-01   -1.6215918658e-01 -6.0888040767e-01 -4.2242105286e-01    1.5258789062e-04
-1.0066848337e+00  1.9227172703e-01 -4.9049967116e-01   -1.3034943062e+00 -4.1198252611e-01  1.3054027374e+00    1.5258789062e-04
 1.3924917445e+00 -4.0739215135e-01  5.6236945857e-01    6.1980534501e-01 -4.5252043910e-01 -1.4365746371e-01    1.5258789062e-04
-2.5306355178e+01  9.6001465851e+00 -3.5189997269e+00   -1.2433658266e-01  7.8296213253e-02 -4.6603926646e-01    1.5258789062e-04
-1.2551081846e+00  9.1364798573e-02 -3.7206230829e-01    2.8242178859e-01  4.9307038509e-01 -4.2727599537e-01    1.5258789062e-04
 2.3137693764e-01  4.8633690374e-01 -9.5708511890e-01   -5.6443542986e-02  8.3620364114e-01  6.2197608063e-01    1.5258789062e-04
-3.5585608245e+00 -7.0470151815e+00  1.9956123580e+00   -1.3576072948e-01  4.7328293862e-02 -2.3493954704e-02    1.5258789062e-04
-6.2872664474e-01  3.2125525292e+00 -2.7744535280e-01    4.7718669470e-01  7.6093299201e-01  5.1525420137e-02    1.5258789062e-04
-2.3202421976e-01 -2.8963470423e+00  3.0784435930e+00    6.0118967024e-02  6.5554354021e-02  1.5793087368e-01    1.5258789062e-04
 1.3230780380e-02 -5.3015378661e-01 -1.9379252213e+00   -1.1570712649e-02  3.5884200736e-01  1.2981185784e-01    1.5258789062e-04
 4.7161197548e+00 -6.5109608764e+00 -4.5750090483e+00   -2.4583468815e-01 -6.6598494084e-01  5.6086606468e-01    1.5258789062e-04
-1.1709615353e+01  2.7910737276e+00 -1.0075342114e+01   -1.3348155630e-01 -3.7480404574e-01  2.8804366613e-01    1.5258789062e-04
-2.8827710037e+00 -3.3152466830e-01  2.3249382887e-01    6.3754296964e-03  6.2077713704e-02  1.1469818363e-02    1.5258789062e-04
 5.4254826950e+00 -1.8586080815e+01  8.6978508691e+00   -4.5011535244e-01 -1.3899417220e-01  1.5553997941e-01    1.5258789062e-04
-2.3833693013e+00  1.1506223674e+00  5.9829870771e-02   -1.0715574739e+00  3.6876283525e-01  1.1735751411e-01    1.5258789062e-04
 7.2159201758e-01 -1.3824132865e+00 -1.7457828966e+00    1.1618532354e+00  2.9156513221e-01  1.6842698195e-01    1.5258789062e-04
 4.6504770338e+00 -5.7483245101e-01 -9.2726384447e-01   -5.1658569341e-02 -2.9749236920e-02  1.4574648422e-01    1.5258789062e-04
 2.2882644112e+00  1.9546795689e+00 -1.6389890521e+00   -3.0399520819e-02 -2.5769257228e-01 -3.8274373430e-01    1.5258789062e-04
 1.2062001042e+00  7.1837955391e-01 -3.2074343970e-01   -9.3242831948e-01  6.5624853873e-02  4.5438487733e-01    1.5258789062e-04
 2.0493583888e+00  9.1135178179e-02 -1.7217238836e+00    7.3769228019e-01  1.4482182672e-01  1.3748539500e+00    1.5258789062e-04
 1.9581126188e-01  7.0015717911e-03 -4.9088040514e-01    1.4879813368e+00  6.6045039061e-01 -4.9438797071e-02    1.5258789062e-04
-5.8408023530e+00  2.4913224539e+00  1.7338720488e+00    6.0517303234e-01 -3.6591135128e-01 -6.2633332564e-01    1.5258789062e-04
 5.1323160601e-01  2.2968340056e+00  1.5492678342e+00    6.3569631604e-02  4.4937285596e-02  2.3206978200e-01    1.5258789062e-04
 3.6794012124e-02 -7.4569429773e-01 -1.6491332413e-01   -6.1147888766e-01 -3.1977646352e-01  2.7419280293e-01    1.5258789062e-04
-9.4021357489e+00 -1.4316375252e+00 -1.0498890534e+00    7.3045019333e-02  8.7974040005e-02  3.0478296523e-01    1.5258789062e-04
 8.6568591181e+01  5.0950012657e+01  2.3467940985e+01    9.8851027546e-05  1.9719653343e-02  2.1411352975e-01    1.5258789062e-04
 7.5565108230e-01 -1.8284781458e-01  4.1331023700e+00   -1.2671480466e+00  2.0711306583e-01 -1.3796290601e-02    1.5258789062e-04
-8.1122969587e-01 -2.1537106454e+00  1.2444724466e-01   -2.8337955693e-01 -1.2339950035e-01 -6.2795781580e-01    1.5258789062e-04
 2.0716674900e+00  1.9322196015e+00 -1.2297837437e+00    9.7831873923e-03  1.1664968449e-01 -2.0429760053e-02    1.5258789062e-04
-3.1608065477e-01 -9.8570788290e-02  2.9836024044e-01    7.8423833502e-01  6.5447082489e-01  8.5207371975e-01    1.5258789062e-04
-3.3391683224e-01  7.8368069576e-01  6.7611432863e-01   -8.5983398697e-01  2.7218820900e-01  8.3907922000e-02    1.5258789062e-04
-8.2048231740e-01 -1.0246524265e+00 -1.4033522905e+00    3.7815603799e-01  2.1911003051e-01 -7.6087997247e-01    1.5258789062e-04
 1.7709692365e+00 -7.1207675345e-01 -1.1315586027e+00    1.4114418994e+00 -4.5010933756e-01 -1.0762614724e+00    1.5258789062e-04
 1.8246777453e+00 -3.4441641156e+00 -2.0671746760e+00   -4.5777041183e-01 -1.2752861282e-01  3.5219308148e-01    1.5258789062e-04
 8.6024056939e-01  1.0104192520e+00 -1.1552164437e-01    2.7305019077e-01  1.3039780969e+00 -1.4505229898e+00    1.5258789062e-04
-5.5221550772e-01 -9.6554654447e-01  1.0373798272e-01   -1.9522715502e-01 -1.2026439908e+00 -2.1868518867e-02    1.5258789062e-04
 6.0383527472e-01 -3.4089630535e+00 -1.6497759047e+00    4.3491787130e-01  4.6126563937e-01  1.8073362675e-01    1.5258789062e-04
-1.4762567693e-01  2.3761167856e+00  6.5444111552e+00   -3.3906276888e-01  1.3400551848e-02  3.9635848961e-01    1.5258789062e-04
-1.5670179516e+00 -5.0097269446e+00  4.1469341761e+00    2.5879637596e-01  3.1521216980e-01 -8.1091783897e-02    1.5258789062e-04
 1.6841516268e+00  2.6837997497e+00  2.8437020441e+00    2.2083763737e-01 -7.8210477417e-02  7.3861878563e-02    1.5258789062e-04
-1.0669571195e+01  1.5655586951e+01 -1.2473962590e+00   -8.1686143303e-02  1.0075951090e-01 -4.7399716460e-01    1.5258789062e-04
 2.6814147191e+00  3.5096643354e-01 -1.3796558519e-01    1.3120792166e-01 -1.2702250026e+00  1.5117268274e-01    1.5258789062e-04
 5.5967570616e-01  1.3929457818e-02 -4.6117616615e+00    2.4670416331e-01  7.2598786347e-01 -2.3007024950e-01    1.5258789062e-04
-1.6352745241e+00 -1.1492905142e+00 -1.0452626735e+00   -3.9133692092e-01  4.2041577231e-02  7.0126862951e-03    1.5258789062e-04
-5.8643008958e-02  1.7086746944e+00 -1.0509379883e+00    1.4703348409e-01 -8.1248938221e-02 -1.4341095047e-01    1.5258789062e-04
 2.6286233305e+00  2.5741667684e-01 -7.4383491454e+00    5.1438283449e-01  1.8752539860e-01 -2.8521984022e-01    1.5258789062e-04
-2.0837930809e+00  8.7633028222e-01 -5.0258792628e-01    2.8049759235e-01 -4.1985303462e-01  4.6559162684e-01    1.5258789062e-04
 3.4888802384e+00  2.5196966935e+00 -1.6687368218e-01    1.1257910746e+00  2.3525235742e-01  2.3093288799e-01    1.5258789062e-04
-1.5567485474e+00 -2.0420486818e+00 -3.9489611340e-01    7.1884044581e-04  9.8697246002e-01 -1.2425121973e+00    1.5258789062e-04
 4.2132183725e-01 -9.6572288475e-01 -2.9765196398e-01   -3.1876196724e-02 -1.1484407040e-01 -5.5539503548e-01    1.5258789062e-04
-7.7463614588e-01 -7.3348969271e-01 -4.7498762788e-01    8.4694400544e-01 -1.4827544677e-01  4.3624688690e-01    1.5258789062e-04
-2.1025295180e+00  1.2810666889e+00 -1.0324474919e+00    1.0127492217e+00  3.1885743436e-01 -5.8441026479e-01    1.5258789062e-04
 3.3633055461e+00  1.9425044592e+00 -5.5664493301e-01   -2.8352609142e-01  6.5774114546e-03 -4.2365218233e-02    1.5258789062e-04
-2.6404488958e+00  3.1801955136e+00 -1.1074526021e+00    6.0098730549e-01  1.6907399694e+00 -2.5786272558e-01    1.5258789062e-04
-1.2996159223e+00  2.0969936013e-02 -1.4457326279e+00    4.4664007791e-01 -8.4881393383e-01  4.4408996075e-01    1.5258789062e-04
-8.1332703512e-02  2.5298842438e-01 -3.4874909199e-01    2.5868226900e-01 -2.8141695462e-01 -1.2059515926e+00    1.5258789062e-04
-9.2435294034e-01 -2.5778720857e+00  4.1219377627e-01   -5.5233215041e-01  8.7752454110e-02 -4.4874613009e-01    1.5258789062e-04
 5.8532869843e-01  1.0256466542e+00  7.5208122139e-01   -4.8126253061e-01  2.0126748993e-01  5.8978322230e-01    1.5258789062e-04
 1.3447216473e+00 -1.2566953537e+00  2.9860512898e-01    6.2061453139e-01  8.0620914136e-01 -6.2079100753e-03    1.5258789062e-04
 2.6902013242e+00  6.1697776580e-01 -1.0172152882e+00   -2.5426946530e-01 -9.0900541387e-03  3.7262031942e-02    1.5258789062e-04
-9.0353570354e-01 -3.0900915165e-01  1.9203042292e+00    2.5847014492e-01 -1.2901350520e-01  2.8677118204e-01    1.5258789062e-04
 1.7466726984e+00  1.5290859384e+00 -6.9351731730e-01    1.2953459309e-01 -6.0038293572e-01  2.3472230483e-01    1.5258789062e-04
-1.3166278822e-01 -7.4038101497e-01 -2.5490833589e-01   -1.4498935042e-01 -9.3653548059e-02 -3.6929697497e-01    1.5258789062e-04
 6.9661726001e-01  8.6093491735e-01  8.1351593884e-01   -4.0173780885e-01 -3.4726968546e-02 -9.6988189811e-02    1.5258789062e-04
 2.6363434680e+00  2.7265957859e-01 -5.0888881389e+00   -3.7687613200e-01 -2.2240261154e-02 -6.2091602910e-01    1.5258789062e-04
 1.8378269254e+00  1.3494332561e+00 -1.3810499358e+00    5.5969938632e-01  1.2840427054e+00  8.1114131091e-01    1.5258789062e-04
 4.6062937535e-01 -4.3041057241e+00 -5.3358606733e+00    2.5862166399e-02 -3.3460734723e-02 -2.3758331781e-03    1.5258789062e-04
-2.1711815088e+00 -5.2760148785e+00  2.1004246045e+00   -3.2903682435e-02 -3.8454872501e-01 -1.2222508005e-01    1.5258789062e-04
-9.1462175917e-01  3.0451490381e-01  1.0414411030e+00   -4.4498099585e-01 -9.7757300374e-01 -3.3102391227e-01    1.5258789062e-04
 3.3030458262e-01 -2.1257386591e+00  2.8961345103e-01   -6.3720236804e-02 -9.3007225290e-01  7.2826892609e-01    1.5258789062e-04
-3.0344006257e-01 -3.9264426179e-01  2.6825835163e+00   -9.6371669550e-02  3.8803929786e-01 -5.0565604695e-02    1.5258789062e-04
-4.9003140115e-01  8.1578728356e-01 -4.3866089143e-01   -3.0927506607e-01  1.6841633924e+00  1.5394903726e-01    1.5258789062e-04
 8.1340961278e-01 -5.0988869412e-01  1.3525128532e-01   -1.9398581366e+00  5.7190127732e-02  5.4770024524e-01    1.5258789062e-04
 1.8230458603e+00 -3.2971122922e+00  4.2996328796e+00   -4.0021635790e-01 -9.2112417940e-02  5.1069516383e-02    1.5258789062e-04
 2.7441959866e+00  4.1683584796e+00 -2.1648144428e+00   -2.5171513745e-01  9.5720756654e-02 -4.3855968725e-02    1.5258789062e-04
 1.8697041736e+00 -9.2552051729e-01 -2.7509910198e-01    1.2644683172e-01 -8.8159082773e-01 -8.9395771226e-01    1.5258789062e-04
-3.8573952687e+00 -4.4223282471e-01  5.7963977909e-01   -2.5886953616e-01  4.0600785876e-01 -1.9218713485e-01    1.5258789062e-04
 1.5098783529e+00  1.4098753013e+00  1.7212692518e+00    4.3373229394e-01 -2.5311634274e-01 -3.0149138395e-02    1.5258789062e-04
 3.2304041570e+00  2.8668216694e+00  1.0479815362e-01    1.1146723385e-02 -1.9604061734e-02 -1.2941861798e-02    1.5258789062e-04
-8.4120125750e-01 -3.3099120191e-01 -1.6328690769e+00   -5.2267935021e-02  1.0479407529e-01  1.0932386988e-01    1.5258789062e-04
-1.5408707706e+00 -1.9339776464e+00  3.0443946916e-01    1.4016574921e-01 -1.1455740796e+00  7.4924062296e-01    1.5258789062e-04
-9.8059300115e-02 -5.8422837981e+00 -4.1076321767e+00    6.5244695638e-01  4.4618543774e-01 -8.0513773207e-02    1.5258789062e-04
 4.7715700483e+00 -1.3086471949e+00  1.7502283913e+00    6.6849958852e-02 -2.6901873998e-02 -2.5475916640e-02    1.5258789062e-04
-1.1960251636e+00  6.4268858184e-01 -1.2574210944e+00    2.2756812106e-01  1.2182496029e-02  1.8600915575e-01    1.5258789062e-04
 1.8814287152e+00 -1.0787806781e-01 -6.4969355400e+00    1.5385723271e-01 -7.9252855945e-03 -4.2950998746e-01    1.5258789062e-04
-1.8505131027e+00 -9.5748362173e-01  6.3473827497e-01   -2.0595420155e-01  3.3936702002e-02 -1.2923715350e-01    1.5258789062e-04
-3.3992150014e+00 -1.5049580668e+00 -1.1459768296e-01    3.3969817406e-01 -2.2540695959e-01  1.4059586598e-01    1.5258789062e-04
-9.3574394851e-01  3.4239997297e-01  3.8317458884e+00   -7.3293535922e-01 -1.0860068251e-01 -3.7968802241e-01    1.5258789062e-04
-5.2006329836e-01  1.9873557827e+00  7.6143838386e-01   -6.7807786239e-01 -6.7776621975e-01  3.5810140138e-02    1.5258789062e-04
 2.1744780113e-02 -2.3068122041e-01  5.4334181473e+00   -3.5506116363e-01  8.3676899723e-01 -1.8613982482e-01    1.5258789062e-04
 2.1697040108e+00  7.5241565131e-01  8.3443189566e-01    8.4762441882e-02  1.9990855437e-01 -6.4112844079e-02    1.5258789062e-04
-7.2249830384e-01 -1.1981651296e+01 -1.8569465938e+00   -7.5916113353e-01 -9.8185470692e-02 -1.6737173956e-01    1.5258789062e-04
-5.0692597385e+00 -1.9476544288e+00 -7.7748483537e+00    4.5281345093e-02 -1.1017436820e-01  8.2594146701e-02    1.5258789062e-04
 7.7300966945e-01  7.1360444292e+00  1.9090729095e+00   -3.3025691100e-01 -4.0147092785e-01  8.3341476879e-02    1.5258789062e-04
 4.0960715608e-02 -1.2623400497e+00  7.6638779312e+00    2.8946400908e-01  1.0263366162e-01  3.8850575869e-01    1.5258789062e-04
-2.4683103393e-01 -3.1146772648e-01  1.1717230769e+00    1.2650948875e+00 -1.2751510819e+00 -5.4301672480e-01    1.5258789062e-04
 2.3138297232e-01  1.8847892130e+00 -2.8961958230e+00    3.8122332573e-01  8.3761275834e-02  2.9121491200e-02    1.5258789062e-04
-1.6145870058e+00 -6.0410254403e-01  3.8852040519e+00    1.4556403990e-01 -7.5905853750e-01  4.0698646679e-01    1.5258789062e-04
-1.8976718025e+00  1.6545124126e+00 -1.1333915442e+00    6.0129110464e-02 -1.1926038527e-01 -2.5471831761e-01    1.5258789062e-04
-2.5557842624e+00  2.7739002895e-01  9.9872513042e-01    1.2296598747e+00 -8.8196942955e-01  4.3066533936e-01    1.5258789062e-04
