# 球形星团 N=4096, Plummer-like 分布 (r<=2), M_total≈4101.6, 质心&总动量已归零
 0.21607068 -0.89175236  1.50554246    0.16877332 -0.24493938  0.00820478   1.05715
-1.76678993 -0.72206654 -0.32909552   -0.17965826 -0.17717165 -0.16439388   0.79042
-1.75781871  0.19910329  0.31959814    0.00253729  0.27511380 -0.11678384   0.92094
-0.66467513  0.05287147  0.92018388   -0.28246894  0.10286357  0.04823001   0.78595
 1.04352137  0.93264043  0.35370704    0.04803376  0.05439268 -0.28771710   0.95756
-0.38949003 -1.12630793  1.00041265    0.09392757 -0.28338671  0.00869071   0.83345
-0.08761184  1.39346650  1.08305140   -0.00384041 -0.02490841  0.30158025   0.97544
-0.73336505 -0.69554933 -0.68403411    0.04611357  0.17902135  0.23798008   0.85217
-0.17974260  1.72219424 -0.27578396    0.06879761  0.25855183 -0.13075833   1.22896
-1.36849331 -0.54852636 -0.37669295   -0.28046259  0.01512548  0.11900860   1.28352
-0.81450399  1.54746276 -0.72567620   -0.13643383 -0.16801949 -0.20794480   0.81699
-1.31646783  0.18842401 -0.70744244   -0.02992860  0.28256174 -0.09483879   0.72808
 0.95054532  0.43735657 -1.31427458    0.11865897  0.11485001 -0.24571543   1.08720
 1.37780017 -0.95179654  0.74108493   -0.05421812 -0.22827404 -0.18557028   1.13380
 0.55518215 -0.00413924  0.58720438   -0.16878017  0.21463858 -0.12736637   0.91488
 1.81589858 -0.27263474 -0.37539289    0.16499317  0.24415036 -0.03857837   0.94782
 0.57524448 -0.38667571 -1.88121381   -0.27957816  0.03976570  0.11522830   1.28128
 0.52415076 -1.77560581  0.75716359   -0.10534059  0.28101269  0.03141744   1.25403
-0.14104824 -0.74329613 -1.80802918   -0.22464549  0.20360132 -0.00207198   0.88290
 1.26829706  0.09149131 -1.33839366    0.20932898  0.18296381  0.10677124   1.27665
 0.18108530  1.35304637  0.98017674    0.22893382 -0.04823734  0.18493584   0.83518
 1.06626313  0.21613184 -0.61996299   -0.17481843  0.08740155 -0.22826984   0.83803
-0.02101344  1.65492813  0.87785319    0.04329732  0.25088327  0.16002260   1.24039
-0.00348769  1.42478362  1.24441527   -0.08708973 -0.27154732  0.09971810   0.86276
-1.34340429  0.93619829 -0.81323104   -0.24084876 -0.18373269  0.02075248   1.11628
-0.70961758  0.36925212  1.57537279    0.27978133 -0.03205623 -0.08809043   1.01873
 1.09424993 -0.25885154 -0.17840077   -0.11108336  0.09833652 -0.25995018   1.13581
-0.04039857 -0.11307245  0.64062852    0.24676030  0.15073964 -0.06221589   1.20550
-0.40138761  0.46587434  0.67468473    0.19368228  0.22089342  0.04702151   0.83382
 0.86469460 -1.42325688  0.76942177   -0.09501595 -0.15104823 -0.24022955   1.29305
-0.16796646  0.17396114 -1.90695844    0.11984813 -0.22913822 -0.14594738   1.19601
-0.55421178 -0.14170694 -1.51350077   -0.00365104 -0.20948604  0.21737446   1.29926
 0.58112706  1.23306580  0.23650168    0.15114102 -0.12104233 -0.22358522   0.97770
 0.15106173 -0.26159005 -0.51910082    0.12677129  0.20804880 -0.16916797   1.05741
 0.29087410 -0.92218312  1.00093025   -0.13727443 -0.25677529  0.08269372   0.84854
 0.74601644 -0.93555596 -1.14231454   -0.15250428  0.25776735 -0.03746385   0.88156
-1.56214747 -0.74997687 -0.46497565   -0.16067704 -0.09285417 -0.23602920   1.21484
 0.80179876  0.99617240  0.42180623    0.03769347 -0.21796970  0.20442209   1.22106
-0.98037183 -0.59409342 -0.03646075   -0.08611614  0.27005046 -0.09928244   1.05196
-1.27420952  0.86693367  1.07540771   -0.15796876  0.15059426  0.21172356   0.97705
-1.65258999  0.61825996 -0.29630352   -0.11373629  0.11269922 -0.25299366   1.05408
 1.62707767  0.26495133 -1.03483518    0.23754688 -0.14761662 -0.09580618   1.07422
-1.51386909 -0.71424933 -0.21530343   -0.21855728 -0.15254109  0.14705429   1.20011
 0.27844113  0.88901783  1.07104781    0.17587598 -0.22344723 -0.08448878   0.87992
-1.14031952 -0.48565937 -1.20830290   -0.18344573 -0.21733177 -0.10086365   1.20763
 0.28061361  1.00923215 -0.06951723   -0.25802288  0.15154016  0.05452489   1.09532
-1.72102404 -0.06776851 -0.24538384   -0.09682507  0.28335224  0.03661728   1.27615
-1.24892421 -0.88941673  0.29152674    0.07039639 -0.18202837 -0.22383609   0.79319
 0.32823592 -1.13419622 -1.49844498    0.03467181 -0.00565534 -0.29477905   0.82048
-0.85626672  1.05816803  1.28754305    0.13794036 -0.25137373 -0.07840805   1.16889
-0.82792269 -0.03849789 -1.49173104    0.10322408 -0.14903450  0.23971303   0.72433
-0.66966976 -1.23163184 -0.84868382    0.25104370  0.13567896  0.08228596   0.70538
-0.80709442  1.68040377 -0.35507173   -0.13615095 -0.21934803 -0.15400129   1.03985
-1.00326764  0.13776551 -0.82663242   -0.24462365 -0.17289821  0.05153336   1.09083
 1.56357883 -0.76400442  0.83006984    0.14678213 -0.21611146 -0.14040023   1.27598
 0.05721636 -0.76697376  1.49083337    0.01392256  0.22314240  0.20227940   1.02297
-1.38628230 -0.79632621 -0.17534338   -0.18227761 -0.22903183 -0.07421410   0.70204
 0.62354109 -1.35082001  0.10171283    0.14044078 -0.19574231  0.17788312   1.11944
-0.57063316 -1.53156260  0.96644231    0.17566899  0.15992215  0.18151053   0.78375
-0.68089388 -1.35304316 -1.13518861    0.01864094  0.28051099  0.10641877   0.75239
 0.77100943  1.39570021 -0.35900292   -0.28032210 -0.03811403  0.11398267   0.87190
 0.42198369  0.69971197 -1.13431544   -0.04622435 -0.26991151  0.12673153   1.25105
-0.54446063 -1.64262789  0.56262208    0.27028564  0.09834275 -0.06728621   1.01740
 0.02597949  1.68686516  0.94316964    0.04622976 -0.29065225  0.05710532   0.73936
 1.11026458  0.86846827  0.98126742    0.24798837  0.04792863 -0.15234660   1.00336
 0.91875434  1.40266244 -0.71476628   -0.09702008 -0.04864524 -0.27854722   0.76917
 0.47252978  0.44794344  1.62810237   -0.18720278  0.19059879 -0.13965531   1.09902
-0.53942246 -0.90432741  1.50225079    0.11649785 -0.16388144  0.22292692   1.06363
-1.59555328  0.03113142  1.10979168    0.08893543  0.28317230 -0.03051452   0.91348
-0.96610342  1.10733587  1.08700048    0.11340268  0.00081247  0.27852706   1.07870
-0.73239057 -0.27740683 -1.53205610   -0.14161766 -0.20214957 -0.17147292   0.72731
-0.61782687  0.14753502 -1.45405712    0.07779321  0.10464364 -0.26626123   0.94867
-0.68068143  0.17909262  1.47988824    0.21955745  0.14723159 -0.13218747   1.18738
 0.50705723  1.09599386 -0.99645887    0.23589337 -0.17510831  0.04277360   0.91004
 0.69632707 -0.82220609  0.45063289    0.12920256  0.23541729 -0.12672158   1.02695
-0.84225378 -0.65031876 -1.55929818    0.14565025  0.13353620 -0.22022067   1.27446
-1.12585044 -0.85188732  0.56976941   -0.24745232  0.15089114 -0.08761519   0.83383
 0.45212720 -1.42554525  0.69342765    0.05866925 -0.19785864 -0.21391005   0.76589
 1.34248688  1.37612075  0.17358294    0.23372655  0.00565269  0.18502872   1.28040
 0.79579873 -0.79278819  0.07098423   -0.24257001 -0.11084855 -0.14222948   1.23459
 0.79633804 -0.57721804  0.05026693    0.23941039  0.16926894 -0.04109541   1.11617
 0.13808820 -1.79762995  0.13665279    0.15806525  0.25106641 -0.02127051   1.07654
 0.74805212 -0.20419482 -1.64732314   -0.15882901 -0.03423715  0.25751407   0.73814
 1.13206021  1.45591711 -0.07362183    0.12348922 -0.27123366  0.01214953   0.85973
-1.03995245 -1.55582796 -0.57337616   -0.27881207  0.11680628 -0.02960275   0.72233
 0.85945018 -0.49800806  0.42747760   -0.09446122  0.11138213  0.26619716   0.94840
-0.08203157 -1.37125951 -1.30219012   -0.17582012 -0.15338052 -0.18996279   0.91674
-0.00176282  1.71991616 -0.07462247    0.00086636  0.15863533  0.25717859   0.76698
 0.09725303  1.71177329 -0.28379662    0.20197324 -0.05870769  0.21231713   1.25626
 0.43132254  1.06372891  0.95090668    0.00835387 -0.12970748 -0.26760291   0.95779
 1.04483582 -0.26042025 -1.36773292    0.18398764 -0.09518653 -0.21060121   1.24703
 1.84655350 -0.36219527  0.23512794   -0.13690115 -0.21888184  0.15925104   1.28787
 0.92138979 -0.37964905 -0.54635900   -0.07216309 -0.10429192  0.27561972   0.98742
-1.26639061 -0.34911195 -0.61531492   -0.04914566  0.29646639  0.01232778   1.21418
-1.09101311  0.50198250 -1.02231921   -0.22598878  0.16845153  0.11445023   0.73686
 0.86091312 -1.23162862 -1.03306665   -0.23028163 -0.16257449 -0.10937373   1.09815
-0.21013226 -0.38644954  1.91048542    0.17331796 -0.03208522 -0.23695952   1.17388
-0.24616373 -1.39798890  0.19624841   -0.03790596  0.28602234 -0.08139805   0.80571
 1.68600859  0.15614432 -0.85485548    0.21234086  0.19023304  0.08531355   0.91774
 1.17482019 -0.60773187  0.07929621   -0.28015573 -0.09526271 -0.06719826   1.26919
-1.45828904 -0.29847130  0.47603840   -0.16887773  0.10842274 -0.22361609   0.73405
 0.05829728  0.33121484 -1.48108809    0.26347828 -0.13471008  0.01314979   0.79836
-0.53164105 -0.45568088 -1.35578869    0.16156822  0.21708973 -0.12118952   0.71725
 0.39989479 -1.47694551  0.39404465    0.05963981  0.12314672 -0.26334143   0.93239
 0.09103133 -1.82591903  0.09229418   -0.27355268  0.01238889  0.13448830   1.01726
 0.22941218 -0.59882129  1.77925878   -0.05400824  0.06223591 -0.28662769   1.23371
 0.24900033  1.26517153 -1.25301454    0.11276429 -0.21399620  0.17722958   0.92141
 1.20397594  0.73827659  0.04368833   -0.08703588 -0.09338300  0.27547049   1.10720
 0.06131600 -0.38578040 -1.76848701    0.15688365 -0.23085841 -0.10085711   1.24865
-1.26872587 -0.41831902  0.67138071    0.29543444  0.00440404 -0.00706338   0.99169
 0.26626891  1.60694561 -0.31250149   -0.05398006 -0.22959376 -0.18402144   0.89898
-0.28962157 -0.40798297 -1.23263300   -0.25208633  0.13395707  0.10601449   0.93366
-0.09665306  0.90867618  1.55201592   -0.22798786 -0.19353100  0.05311076   0.95195
 1.85909361 -0.57549452  0.23998037   -0.06099236  0.10619801  0.27741231   0.96303
-0.27951279  0.93967849 -0.78367722   -0.23033349  0.09844039 -0.16841117   1.27876
 1.63291983  0.59319345 -0.85747177   -0.18725579 -0.09475847 -0.21551087   1.22440
 0.45398309  1.17170603  0.32857410   -0.21336578  0.12725012 -0.17095636   0.92023
-1.15940396  1.55546313  0.22207814    0.09604773 -0.27885262  0.04914144   1.08966
 0.29714423  1.32648970  0.39128579   -0.12642924  0.02486387  0.27553328   0.91763
-0.25192815  0.21375673 -0.71757788   -0.07449240  0.20971424 -0.20010942   0.86878
 1.11596262  0.41425008 -1.52763682   -0.14655696 -0.19383981  0.18210591   0.94514
 1.24119598 -0.83797526 -1.17627622    0.14241396  0.17865372 -0.18851251   1.12322
 0.40146007  1.41950030  1.11628665    0.23759293  0.16244059 -0.06850934   1.24668
-0.55318231  0.72980713  1.35465754   -0.15002795 -0.26167562  0.02049389   0.78269
-0.85391029 -0.59946279 -1.34804611   -0.14999496  0.21280902  0.15591613   1.14696
 1.32770652 -0.00767788  0.13557266    0.21659095  0.06267027  0.19560171   1.16272
 0.84940712  0.06801096 -1.58315057    0.21168955  0.20668590 -0.02167301   0.87520
-0.95651459 -0.53405996 -0.75803120   -0.14928154  0.25316306  0.07263901   1.26083
-1.00328331  1.21480371 -1.18977792    0.06685743  0.21490262  0.19942980   1.13792
 1.16307396 -0.37444697  1.22922783   -0.01343414 -0.10650176 -0.27770347   1.27998
 0.39504317 -0.94780989  1.29292636   -0.28486270  0.02647002  0.10569874   1.13737
-0.81131475 -0.12678197 -0.90406038   -0.12142384 -0.20123438  0.19185296   0.86620
-0.12746026  0.29782253  1.85754538   -0.01097755 -0.21427869  0.21249060   0.91722
-0.05637371  0.13967852 -1.89282061    0.14737524  0.20175197 -0.15943799   0.95173
 0.47693490 -1.81941162 -0.62707597    0.09267961 -0.27947675  0.05242863   0.78697
-1.26868181 -0.75704533 -0.19902437    0.20383532  0.21338148 -0.03069387   0.73288
-0.12900750 -0.44922280  0.25987146   -0.09372068  0.15174674 -0.24025493   0.78567
 0.90875574 -0.68195465 -0.15923400   -0.24746639  0.15982841  0.07580980   0.74067
-0.39939237  0.88357479  1.07156215    0.27122958 -0.03754955  0.11500876   1.17559
 0.55627236 -1.76154563 -0.11206091    0.18244387  0.01688648 -0.23150510   0.71064
 0.85552097  0.89060969 -0.73614196    0.22807422  0.17638929  0.07224229   0.76423
 1.51796086  0.10903065 -1.10288538   -0.29265359 -0.00689860  0.08537474   0.89962
 0.74710543  1.54007831 -0.52057509   -0.08336312 -0.18183628  0.22778703   1.10899
 0.51325025 -0.88937602 -1.02388392   -0.20213068  0.00593691  0.22813244   1.00599
-1.37448808 -0.35355439 -1.36431551   -0.29312268  0.00700089  0.08371155   0.73339
 1.30476707 -1.24254605  0.16777360   -0.25233056  0.13439187  0.10485835   1.23360
-0.42504678 -0.39972526 -1.29550750   -0.29649908 -0.06768046 -0.00665930   1.05619
 1.73521505 -0.36234192  0.18109616   -0.17083820  0.12026807 -0.21606830   1.04331
-1.22704292 -0.43421357 -0.56719644   -0.22552319  0.00416190 -0.20005892   0.81804
 1.66677319  0.49769474 -0.26871322   -0.26142908 -0.15232041 -0.02435318   0.77129
 1.12337232 -1.40411029  0.75965378   -0.01181360  0.19886704 -0.22186298   0.79197
-0.01887880 -1.02193400 -1.17963869   -0.22762542 -0.07802418  0.18720859   0.84544
-1.80251896 -0.33989239  0.18278809   -0.09417555  0.24172051  0.15591229   0.84694
-0.53072118  1.61139263 -0.95839586   -0.04705321  0.29401989 -0.03888180   1.15667
 0.90660247 -1.15095667  0.62358313    0.02037956  0.21073652  0.21467843   1.29668
-0.87731567  1.52256323  0.40311231   -0.04141798  0.14025696  0.26520172   0.73930
-0.08719093  1.09645155 -0.83354830    0.01920944 -0.05057923 -0.29215069   0.75074
-1.68185708  0.90143335 -0.27599168    0.08029769 -0.24321933 -0.15127444   0.84217
-1.63456975  0.59590126  0.74788103    0.21799550 -0.19857518  0.03614948   0.96050
 1.14452131  0.87318489 -0.09778203    0.18859077  0.22601109 -0.03831836   1.27213
-0.26698689  0.68780552 -0.57918404    0.10803220 -0.24466244  0.13494823   0.86165
 0.14645378  0.23685196 -1.34887169   -0.21335025  0.21521280  0.00525246   1.19423
-1.12421494 -0.15223045  1.52415809    0.18199593 -0.08369988  0.22230164   0.98108
 0.10605957 -1.75613172 -0.57420953   -0.08813729 -0.28802817  0.00834169   0.80904
-1.64726287  0.42760180 -0.43489949    0.29344563 -0.00517506 -0.03309421   0.78824
 1.18624651  0.99176669 -0.02414274    0.06926505 -0.29052433  0.01608381   1.08077
-1.69134121  0.93275544 -0.09981626    0.24098622 -0.08069008  0.15522121   1.26895
 1.12423177  1.00481296 -1.31644413   -0.05600136 -0.04411686 -0.28960032   1.11664
 1.59590302  0.12343086 -0.68036287   -0.14688335  0.21625274  0.15400883   0.91870
-0.46194264  1.19307992  1.50896609   -0.25195364  0.16061907  0.05648832   0.82992
 0.21639439 -0.61124837 -1.84107447    0.26559385  0.10798346  0.07645359   1.26146
 0.16265252 -0.69204190 -1.00605931   -0.23662125 -0.18967281 -0.00700601   0.70954
-1.48751579 -0.38304058  0.29196520    0.19074484  0.12115680  0.19560454   0.95156
 0.71619750  1.08810770  0.99663575    0.24007366 -0.08776488  0.15276182   0.86657
 1.47774219 -0.30073712  0.02637532    0.14552495  0.12526302 -0.22505727   1.28823
-0.59990726  1.22420647  0.94173918   -0.08638970 -0.24015612 -0.15740438   1.27762
-1.05582556  0.02232879 -0.63094788    0.28258736 -0.06140199  0.06493091   0.85244
 0.13519969  1.04552321  0.91631022   -0.22894897  0.16533307 -0.10796161   0.93136
-1.85307463  0.07783391  0.42777836   -0.20688647 -0.12895587 -0.17728519   0.94906
-1.59137566 -0.51884884 -0.47492933    0.00652790  0.19374005 -0.22616394   0.97068
 0.22703980 -1.30688075  0.81565100   -0.26055323 -0.15612637  0.00434537   1.01893
-0.62685827  0.34931828 -0.85149983    0.06072767 -0.28848253  0.05309387   1.01268
-1.25099607 -0.92144349 -0.84450883   -0.02401600 -0.22766214 -0.19178440   1.16336
-1.08717206  0.32681438  1.07055262    0.03573121  0.26935810 -0.12319925   1.20238
 0.64531135  0.90969407  1.31621505    0.17995798  0.19808391 -0.12691219   0.83313
 0.25389394 -1.22107362  0.80931160    0.24336909 -0.15797293 -0.05797650   0.84593
-0.25172113  1.43823289 -1.15802471    0.03543447  0.10292580 -0.27634382   1.27601
-1.83942958  0.30135577 -0.43600722   -0.22829267 -0.15535288  0.12804232   1.16387
 0.65913712 -1.53501772 -0.41531490   -0.14297448  0.17205365  0.20555111   1.04206
 0.02875033  1.59008222 -0.41921779    0.06149720  0.25577129 -0.13963033   0.94036
 1.58032707 -1.10711396  0.56271770    0.23914180 -0.17362141 -0.02104084   1.23457
 0.77996994 -0.14802576 -1.64435044    0.10740232  0.19080456  0.20532984   1.15123
 0.16129576  0.29434298  1.96227557    0.03458266 -0.28683483  0.08146158   0.91714
-1.44222385 -0.17040629  0.02621046   -0.20070105  0.21668430 -0.06445232   0.78700
 1.43552136 -0.14539335  1.35281049    0.18535780  0.14118140  0.18718033   0.87187
 0.03586088 -1.15249963 -1.35515251   -0.09059845  0.15369282 -0.24015957   1.14783
-1.38616149  0.01363726 -1.19340717    0.29074245  0.00790267  0.05592495   0.91920
-1.24865317 -0.38986289  1.26273583   -0.26587458 -0.10091179 -0.10433716   1.23094
 1.29612951  0.67050404  0.94414600   -0.10404161  0.14104205  0.24791050   1.11582
-0.45538526 -0.41492735  0.87543906   -0.29405272 -0.03600663  0.07184317   1.18866
 0.57263449  1.21790359  0.75739265   -0.11269478  0.19038673  0.20758912   1.01099
-1.54012680 -0.63720557 -0.41295679   -0.03204843 -0.19964532 -0.21960566   1.12392
 1.56890522 -1.02042053  0.02016673   -0.19917307  0.22054657  0.06098364   1.23923
-0.20841758 -1.01574829  0.69779090   -0.06957846  0.28183629 -0.07681019   0.88067
-0.83148115 -1.27485049  0.88184279    0.20422729 -0.11865830 -0.17740741   0.88204
 0.79366442 -0.98009686 -1.14149158    0.10153269 -0.01041946  0.28310581   1.04985
 0.14953269  1.16432829 -0.57535850    0.18256435 -0.00344848  0.23722392   1.29300
 1.10862006 -1.50979691  0.66211090    0.11807275 -0.10410212 -0.25070673   0.78094
-1.68470103  0.68706751  0.17137210   -0.11464384 -0.16622744 -0.22147112   1.25884
-0.17744438  0.96905691 -0.77552503   -0.11453733  0.18107207  0.21491699   1.18325
-1.61664295  0.81945573 -0.43951274   -0.22345879 -0.14141729 -0.14573759   1.25874
-1.71123282 -0.64608260  0.50746938    0.16775270  0.19183950 -0.15088763   0.93045
 1.37547332 -0.85080710 -1.05006328   -0.11509840 -0.25689809 -0.10579126   0.97984
 0.00079861  0.42644573 -1.41463519    0.15783850  0.19750056 -0.15446322   1.07650
 0.88440132 -0.39852210 -0.36138042    0.29021473 -0.04155083 -0.03599329   0.77039
-1.53073151 -0.82827454  0.18057076   -0.16152645 -0.06290977  0.25030115   0.75814
 0.66069672 -0.97702263  0.13319594    0.18056761  0.00050138  0.23882556   0.94731
-0.10597260  1.19674696  1.44057227   -0.23851986  0.18428455 -0.03217822   1.07984
-0.43820191 -1.15423635  0.38672688   -0.19965320  0.18069747 -0.13598491   1.28066
-0.31718519  0.77659458  1.75850752   -0.04660046 -0.26667824 -0.12818250   1.00865
 1.05833216  1.60384564  0.30599142    0.21400132  0.10080487  0.18190911   1.18038
-1.00285823 -0.31539722  0.31362652    0.12496084 -0.27033098  0.01680062   1.15109
 0.38927260 -0.24081273 -1.71971903   -0.07239556  0.18917616 -0.22005044   1.05204
 1.14284461  0.05980371  1.09335353   -0.07708836 -0.29106961  0.00328116   0.75586
